PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;30;28079008_30_59;2023;07;09;1.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.4;V;0.4;V;0.4;V;0.8;V;0.6;V;0.4;V;0.2;V;0.6;V;1;V;0.1;V;0.1;V
28;079;8;30;28079008_30_59;2023;07;10;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.6;V;0.1;V;0.8;V;0.4;V;0.9;V;0.9;V;0.6;V;0.1;V;0.2;V;0.4;V
28;079;8;30;28079008_30_59;2023;07;11;0.3;V;0.2;V;0.5;V;0.1;V;0.2;V;0.1;V;0.3;V;0.2;V;0.1;V;0.2;V;0.3;V;0.1;V;1.5;V;1.4;V;0.7;V;0.9;V;0.9;V;0.6;V;1;V;0.3;V;0.6;V;0.4;V;0.2;V;0.7;V
28;079;8;30;28079008_30_59;2023;07;12;1.2;V;0.6;V;0.3;V;0.1;V;0.7;V;0.5;V;0.6;V;0.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;1.1;V;1;V;1.3;V;1.2;V;1.1;V;0.8;V;1.2;V;1.2;V;1;V;1;V;0.8;V
28;079;8;30;28079008_30_59;2023;07;13;0.2;V;0.2;V;0.2;V;0.1;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.2;V;0.1;V;0.1;V;0.9;V;0.6;V;0.8;V;0.9;V;1.1;V;0.9;V;0.4;V;0.7;V;0.6;V;0.1;V;0.1;V
28;079;8;30;28079008_30_59;2023;07;14;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.6;V;0.2;V;0.1;V;0.3;V;0.1;V;0.1;V;0.3;V;1.2;V;0.9;V;1.2;V;0.4;V;0.3;V;0.5;V;0.7;V;0.8;V;0.3;V;0.1;V
28;079;8;30;28079008_30_59;2023;07;15;0.1;V;0.1;V;0.1;V;0.4;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.7;V;0.9;V;0.6;V;0.9;V;1;V;0.4;V;0.5;V;0.1;V;0.1;V
28;079;8;30;28079008_30_59;2023;07;16;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.8;V;1.5;V;1.7;V;0.5;V;0.3;V;1;V;1.5;V;0.1;V;0.3;V;0.3;V;0.9;V;0.6;V
28;079;8;30;28079008_30_59;2023;07;17;0.8;V;0.1;V;0.9;V;0.1;V;0.7;V;0.7;V;0.3;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;1.1;V;1.1;V;0.9;V;0.3;V;0.4;V;0.7;V
28;079;8;30;28079008_30_59;2023;07;18;0.6;V;0.3;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.4;V;0.3;V;0.1;V;0.1;V;1;V;0.7;V;0.2;V;1.5;V;1.8;V;0.8;V;0.6;V;0.6;V;0.1;V;0.1;V
28;079;8;30;28079008_30_59;2023;07;19;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;5;N;6.8;N;2.6;N;14.4;N;13.4;N;9.7;N;22.5;N;4.9;N;0.4;V;0.6;V;1.4;V;0.9;V;0.5;V;0.4;V
28;079;8;30;28079008_30_59;2023;07;20;0.4;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.1;V;0.1;V;0.5;V;0.7;V;0.5;V;0.6;V;0.3;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.3;V;0.3;V;0.8;V;0.6;V;0.2;V
28;079;8;30;28079008_30_59;2023;07;21;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.9;V;0.5;V;0.2;V;0.1;V;0.1;V;0.1;V;0.3;V;0.7;V;0.6;V;0.2;V;0.2;V;0.2;V;0.4;V;0.3;V;0.2;V;0.2;V
28;079;8;30;28079008_30_59;2023;07;22;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.5;V;0.5;V;0.6;V;0.7;V;0.8;V;0.9;V;0.5;V;0.2;V;0.4;V;0.5;V
28;079;8;30;28079008_30_59;2023;07;23;0.5;V;0.5;V;0.6;V;0.9;V;0.8;V;0.5;V;0.4;V;0.5;V;0.3;V;0.3;V;0.3;V;0.1;V;0.1;V;0.7;V;0.5;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.9;V;0.3;V;0.4;V
28;079;8;30;28079008_30_59;2023;07;24;0.4;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.4;V;0.5;V;0.3;V;0.2;V;0.4;V;0.8;V;0.5;V;0.2;V;0.2;V;0.1;V;0.4;V;0.5;V;0.3;V;0.3;V;0.2;V;0.2;V
28;079;8;30;28079008_30_59;2023;07;25;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.7;V;0.7;V;0.2;V;0.2;V;0.3;V;0.5;V;1.1;V;0.4;V;0.2;V;0.2;V;0.2;V;0.4;V;0.6;V;0.8;V;0.3;V;0.2;V
28;079;8;30;28079008_30_59;2023;07;26;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.3;V;0.6;V;0.9;V;1.1;V;0.4;V;0.2;V;0.2;V;0.3;V;0.6;V;0.8;V;0.6;V;0.9;V
28;079;8;30;28079008_30_59;2023;07;27;1.3;V;1.7;V;1.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.3;V;0.5;V;0.3;V;0.1;V;0.1;V;0.1;V;0.3;V;0.8;V;0.8;V;0.4;V;0.3;V;0.6;V;0.8;V;0.6;V;0.2;V;0.2;V
28;079;8;30;28079008_30_59;2023;07;28;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.7;V;0.9;V;0.5;V;0.3;V;0.3;V;0.5;V;1.1;V;0.9;V;0.4;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.6;V;0.3;V
28;079;8;30;28079008_30_59;2023;07;29;0.3;V;0.5;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.4;V;0.5;V;0.4;V;0.5;V;0.5;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V
28;079;8;30;28079008_30_59;2023;07;30;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.5;V;0.5;V;0.2;V;0.1;V;0.1;V;0.2;V;0.4;V
28;079;8;30;28079008_30_59;2023;07;31;0.4;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.4;V;0.5;V;0.3;V;0.2;V;0.7;V;0.3;V
28;079;8;35;28079008_35_59;2023;07;01;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;02;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;03;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.9;N;5.8;N;0.7;N;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;04;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;05;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;06;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;07;0.4;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;08;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;09;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;10;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.4;V;0.7;V
28;079;8;35;28079008_35_59;2023;07;11;0.7;V;0.7;V;0.3;V;0.4;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.1;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;12;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.4;V;0.6;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;13;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.4;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;14;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;15;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;16;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;17;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.5;V;1.2;V
28;079;8;35;28079008_35_59;2023;07;18;1.1;V;0.8;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;19;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;24.3;N;6.4;N;0.6;N;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;8;35;28079008_35_59;2023;07;20;0.4;V;0.3;V;0.3;V;0.4;V;0.1;V;0.1;V;0.1;V;0.2;V;0.7;V;0.8;V;0.8;V;0.3;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V
28;079;8;35;28079008_35_59;2023;07;21;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;1.1;V;1;V;0.5;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;22;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V
28;079;8;35;28079008_35_59;2023;07;23;0.3;V;0.3;V;0.6;V;1.1;V;0.9;V;0.7;V;0.6;V;0.6;V;0.5;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V
28;079;8;35;28079008_35_59;2023;07;24;0.3;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.7;V;0.5;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;25;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.6;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V
28;079;8;35;28079008_35_59;2023;07;26;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.3;V;0.7;V;1;V
28;079;8;35;28079008_35_59;2023;07;27;1.2;V;2.2;V;2.2;V;0.8;V;0.7;V;0.3;V;0.2;V;0.1;V;1;V;0.7;V;0.4;V;0.3;V;2.6;N;0.6;N;0.5;V;0.3;V;0.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;28;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.5;V;0.7;V;2.3;V;1.9;V;1.3;V;1.1;V;0.5;V;0.3;V;0.3;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.1;V
28;079;8;35;28079008_35_59;2023;07;29;0.3;V;0.6;V;0.4;V;0.3;V;0.2;V;0.1;V;0.2;V;0.9;V;0.8;V;0.3;V;0.3;V;0.4;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V
28;079;8;35;28079008_35_59;2023;07;30;0.2;V;0.3;V;0.2;V;0.1;V;0.2;V;0.3;V;0.4;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V
28;079;8;35;28079008_35_59;2023;07;31;0.4;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.5;V;0.6;V;0.3;V;0.5;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V
28;079;11;7;28079011_7_8;2023;07;01;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;6;V;7;V;4;V;2;V;3;V;4;V;4;V;3;V;3;V;2;V;8;V;1;V;1;V
28;079;11;7;28079011_7_8;2023;07;02;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;4;V;2;V;2;V;2;V;1;V;3;V;3;V;5;V;5;V;6;V;1;V;1;V
28;079;11;7;28079011_7_8;2023;07;03;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;5;V;7;V;9;V;14;V;6;V;3;V;3;V;9;V;4;V;4;V;2;V;1;V;3;V;3;V;2;V
28;079;11;7;28079011_7_8;2023;07;04;2;V;6;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;8;V;11;V;9;V;5;V;9;V;6;V;5;V;7;V;9;V;7;V;7;V;6;V;3;V;3;V;4;V
28;079;11;7;28079011_7_8;2023;07;05;2;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;7;V;9;V;2;V;6;V;8;V;10;V;8;V;7;V;5;V;4;V;5;V;4;V;3;V;3;V;2;V;1;V
28;079;11;7;28079011_7_8;2023;07;06;3;V;16;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;4;V;6;V;7;V;11;V;7;V;6;V;7;V;5;V;4;V;3;V;2;V;2;V;4;V;13;V
28;079;11;7;28079011_7_8;2023;07;07;41;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;5;V;4;V;4;V;4;V;7;V;7;V;4;V;5;V;1;V;1;V;1;V;2;V;2;V;2;V
28;079;11;7;28079011_7_8;2023;07;08;4;V;5;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;7;V;5;V;2;V;3;V;4;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V;6;V
28;079;11;7;28079011_7_8;2023;07;09;3;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;4;V;4;V;3;V;3;V;1;V;2;V;2;V;2;V;1;V;2;V;8;V;14;V;8;V
28;079;11;7;28079011_7_8;2023;07;10;13;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;4;V;5;V;10;V;7;V;9;V;6;V;4;V;5;V;4;V;5;V;3;V;6;V;17;V;17;V;20;V
28;079;11;7;28079011_7_8;2023;07;11;8;V;1;V;1;V;1;V;6;V;1;V;1;V;7;V;40;V;27;V;18;V;9;V;4;V;3;V;4;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;11;V
28;079;11;7;28079011_7_8;2023;07;12;3;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;11;V;19;V;16;V;4;V;5;V;4;V;2;V;4;V;7;V;5;V;5;V;7;V;2;V;3;V;2;V;6;V
28;079;11;7;28079011_7_8;2023;07;13;8;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;10;V;218;N;5;N;10;V;7;V;6;V;6;V;6;V;5;V;5;V;3;V;2;V;1;V;1;V;8;V
28;079;11;7;28079011_7_8;2023;07;14;2;V;1;V;1;V;5;V;1;V;1;V;1;V;7;V;9;V;11;V;9;V;10;V;5;V;6;V;4;V;4;V;3;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V
28;079;11;7;28079011_7_8;2023;07;15;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;2;V;2;V
28;079;11;7;28079011_7_8;2023;07;16;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;8;V;3;V;2;V;2;V;1;V;1;V;1;V;2;V;1;V;3;V;3;V;2;V;4;V
28;079;11;7;28079011_7_8;2023;07;17;6;V;5;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;4;V;4;V;4;V;6;V;5;V;5;V;5;V;7;V;4;V;4;V;6;V;8;V;50;V;32;V;49;V
28;079;11;7;28079011_7_8;2023;07;18;65;V;8;V;2;V;1;V;1;V;1;V;5;V;5;V;19;V;29;V;12;V;10;V;6;V;4;V;3;V;4;V;3;V;3;V;2;V;2;V;2;V;1;V;2;V;3;V
28;079;11;7;28079011_7_8;2023;07;19;3;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;18;V;13;V;5;V;3;V;4;V;4;V;3;V;3;V;2;V;3;V;1;V;3;V;2;V;1;V;2;V;2;V
28;079;11;7;28079011_7_8;2023;07;20;3;V;2;V;1;V;1;V;1;V;1;V;1;V;4;V;22;V;14;V;9;V;4;V;3;V;3;V;3;V;4;V;3;V;3;V;2;V;1;V;1;V;1;V;1;V;4;V
28;079;11;7;28079011_7_8;2023;07;21;1;V;3;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;5;V;2;V;5;V;3;V;5;V;8;V;4;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;6;V
28;079;11;7;28079011_7_8;2023;07;22;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;4;V;4;V;1;V;3;V;3;V;3;V;2;V;2;V;3;V;2;V;8;V
28;079;11;7;28079011_7_8;2023;07;23;2;V;4;V;3;V;5;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;4;V;4;V;3;V;2;V;1;V;2;V;1;V;1;V;1;V;2;V;1;V;1;V;2;V
28;079;11;7;28079011_7_8;2023;07;24;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;5;V;3;V;3;V;4;V;4;V;3;V;2;V;3;V;5;V;6;V;5;V;3;V;3;V;2;V;2;V
28;079;11;7;28079011_7_8;2023;07;25;4;V;1;V;2;V;1;V;1;V;1;V;2;V;4;V;5;V;6;V;2;V;4;V;5;V;5;V;5;V;3;V;5;V;3;V;6;V;2;V;3;V;2;V;1;V;1;V
28;079;11;7;28079011_7_8;2023;07;26;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;6;V;5;V;2;V;6;V;6;V;2;V;4;V;4;V;2;V;1;V;6;V;1;V;33;V
28;079;11;7;28079011_7_8;2023;07;27;35;V;18;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;398;N;10;N;7;V;4;V;7;V;2;V;1;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V
28;079;11;7;28079011_7_8;2023;07;28;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;3;V;8;V;19;V;10;V;5;V;4;V;3;V;3;V;3;V;2;V;2;V;2;V;1;V;2;V;1;V;1;V
28;079;11;7;28079011_7_8;2023;07;29;8;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;5;V;4;V;2;V;2;V;2;V;1;V;4;V;1;V;1;V;1;V;1;V;1;V;4;V
28;079;11;7;28079011_7_8;2023;07;30;2;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;2;V;1;V
28;079;11;7;28079011_7_8;2023;07;31;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;5;V;5;V;7;V;5;V;5;V;3;V;3;V;4;V;4;V;2;V;2;V;2;V;1;V
28;079;11;8;28079011_8_8;2023;07;01;6;V;6;V;11;V;5;V;4;V;4;V;6;V;10;V;14;V;9;V;16;V;16;V;16;V;15;V;10;V;10;V;5;V;9;V;10;V;10;V;12;V;41;V;16;V;9;V
28;079;11;8;28079011_8_8;2023;07;02;6;V;5;V;3;V;2;V;2;V;2;V;3;V;3;V;3;V;3;V;8;V;9;V;14;V;10;V;11;V;9;V;8;V;18;V;16;V;23;V;31;V;42;V;43;V;45;V
28;079;11;8;28079011_8_8;2023;07;03;9;V;6;V;4;V;3;V;3;V;5;V;11;V;20;V;23;V;20;V;28;V;33;V;43;V;35;V;16;V;14;V;30;V;20;V;20;V;16;V;14;V;20;V;25;V;27;V
28;079;11;8;28079011_8_8;2023;07;04;22;V;30;V;14;V;15;V;7;V;8;V;18;V;33;V;33;V;35;V;36;V;28;V;24;V;29;V;21;V;21;V;23;V;27;V;28;V;31;V;29;V;26;V;26;V;24;V
28;079;11;8;28079011_8_8;2023;07;05;17;V;12;V;9;V;10;V;31;V;24;V;23;V;48;V;46;V;36;V;16;V;27;V;30;V;35;V;33;V;33;V;25;V;26;V;25;V;21;V;19;V;28;V;25;V;27;V
28;079;11;8;28079011_8_8;2023;07;06;56;V;53;V;13;V;8;V;8;V;6;V;10;V;16;V;23;V;18;V;21;V;25;V;29;V;37;V;31;V;23;V;26;V;21;V;20;V;16;V;19;V;25;V;34;V;59;V
28;079;11;8;28079011_8_8;2023;07;07;98;V;19;V;11;V;10;V;9;V;5;V;7;V;23;V;27;V;28;V;22;V;19;V;17;V;21;V;27;V;27;V;19;V;22;V;10;V;11;V;10;V;17;V;21;V;27;V
28;079;11;8;28079011_8_8;2023;07;08;29;V;38;V;14;V;11;V;6;V;5;V;8;V;15;V;11;V;21;V;31;V;21;V;10;V;12;V;12;V;7;V;8;V;7;V;10;V;12;V;11;V;18;V;20;V;21;V
28;079;11;8;28079011_8_8;2023;07;09;29;V;32;V;29;V;26;V;26;V;28;V;23;V;19;V;19;V;20;V;16;V;28;V;21;V;15;V;13;V;7;V;9;V;9;V;10;V;8;V;13;V;39;V;79;V;56;V
